0	144
0	564
0	84
0	528
0	607
1	496
2	564
3	596
3	556
3	613
3	173
3	599
4	613
5	144
5	925
5	375
7	48
7	553
7	682
7	878
7	496
7	499
8	993
8	324
8	70
8	553
8	458
8	942
8	873
8	599
8	411
9	369
9	324
9	423
10	51
10	129
10	651
10	780
10	781
10	14
10	301
10	144
10	195
10	494
10	593
10	25
10	819
10	282
10	411
10	540
10	925
10	670
10	415
10	688
10	930
10	36
10	550
10	423
10	680
10	681
10	426
10	519
10	173
10	48
10	563
10	564
10	311
10	56
10	314
10	187
10	572
10	829
10	192
10	352
10	963
10	324
10	73
10	458
10	439
10	460
10	847
10	376
10	84
10	854
10	599
10	729
10	860
10	350
10	607
10	736
10	993
10	866
10	611
10	356
10	613
10	102
10	999
10	360
10	330
10	621
10	878
10	765
10	936
10	499
10	632
10	682
10	166
11	187
11	670
12	36
12	198
12	455
12	680
12	556
12	426
12	780
12	144
12	488
12	819
12	375
12	376
12	676
12	925
12	638
12	415
13	570
13	963
14	520
14	523
14	524
14	14
14	563
14	530
14	20
14	537
14	540
14	29
14	30
14	31
14	550
14	553
14	554
14	556
14	46
14	48
14	49
14	51
14	564
14	567
14	56
14	569
14	570
14	572
14	73
14	80
14	184
14	84
14	599
14	607
14	608
14	611
14	613
14	102
14	621
14	632
14	122
14	819
14	133
14	138
14	139
14	144
14	658
14	663
14	667
14	679
14	680
14	169
14	682
14	173
14	688
14	691
14	696
14	192
14	193
14	194
14	707
14	713
14	715
14	729
14	220
14	736
14	230
14	745
14	179
14	780
14	278
14	282
14	806
14	297
14	301
14	307
14	308
14	821
14	311
14	826
14	829
14	320
14	324
14	839
14	330
14	823
14	847
14	340
14	854
14	592
14	860
14	350
14	352
14	865
14	866
14	356
14	360
14	363
14	878
14	369
14	375
14	376
14	381
14	387
14	393
14	394
14	920
14	408
14	924
14	925
14	415
14	930
14	419
14	423
14	936
14	426
14	942
14	950
14	963
14	458
14	468
14	472
14	473
14	988
14	989
14	993
14	996
14	999
14	488
14	489
14	496
14	503
14	507
14	510
15	512
15	133
15	647
15	520
15	522
15	651
15	909
15	301
15	144
15	823
15	658
15	195
15	792
15	540
15	925
15	679
15	680
15	476
15	426
15	556
15	173
15	174
15	49
15	562
15	563
15	308
15	73
15	56
15	569
15	786
15	572
15	829
15	192
15	963
15	324
15	713
15	458
15	715
15	460
15	974
15	84
15	341
15	599
15	729
15	860
15	996
15	607
15	736
15	993
15	356
15	613
15	873
15	363
15	530
15	878
15	765
15	212
15	117
15	340
15	122
15	892
15	682
16	563
16	133
17	688
18	194
18	878
19	859
20	423
20	524
20	173
20	845
20	49
20	563
20	729
20	573
23	570
23	324
24	144
24	198
25	394
25	324
26	936
26	860
27	73
27	249
28	713
29	553
29	311
29	48
29	980
29	503
29	696
30	993
30	679
30	519
30	796
30	599
30	621
30	783
30	563
30	84
30	311
30	56
30	220
31	352
31	102
31	682
31	523
31	376
31	567
31	56
31	125
33	352
33	360
33	553
33	394
33	363
33	301
33	847
33	48
33	729
33	795
34	729
34	530
34	570
34	878
34	158
35	496
35	144
35	84
35	133
35	792
36	193
36	394
36	275
36	535
36	537
36	411
36	540
36	925
36	415
36	38
36	679
36	680
36	426
36	301
36	46
36	541
36	49
36	563
36	820
36	821
36	73
36	696
36	352
36	324
36	713
36	715
36	376
36	84
36	854
36	599
36	729
36	350
36	607
36	736
36	996
36	613
36	873
36	363
36	878
36	936
36	632
36	249
36	122
36	255
37	356
37	647
37	51
37	441
37	537
37	829
38	866
38	324
38	426
38	792
38	56
38	187
39	904
39	535
41	129
41	133
41	780
41	537
41	553
41	682
41	173
41	563
41	713
41	963
41	73
41	974
41	84
41	983
41	476
41	991
41	230
41	360
41	361
41	623
41	488
41	629
41	765
43	680
45	369
45	819
46	320
46	651
46	655
46	146
46	925
46	679
46	680
46	426
46	46
46	563
46	311
46	572
46	830
46	192
46	963
46	324
46	84
46	599
46	860
46	613
46	360
46	489
46	363
46	878
46	936
46	503
46	632
46	505
47	49
47	193
48	908
48	439
48	567
48	133
48	777
48	394
48	780
48	194
48	301
48	887
48	612
48	920
48	537
48	282
48	795
48	540
48	925
48	158
48	415
48	548
48	679
48	680
48	924
48	426
48	696
48	556
48	173
48	942
48	944
48	49
48	178
48	563
48	73
48	56
48	826
48	572
48	192
48	352
48	962
48	963
48	324
48	713
48	458
48	311
48	76
48	369
48	80
48	376
48	84
48	389
48	854
48	599
48	729
48	730
48	860
48	607
48	736
48	993
48	866
48	356
48	613
48	715
48	999
48	360
48	489
48	295
48	685
48	878
48	765
48	496
48	936
48	102
48	117
48	375
48	632
48	892
48	682
48	367
49	512
49	563
49	530
49	537
49	539
49	540
49	553
49	556
49	49
49	51
49	564
49	567
49	56
49	570
49	572
49	69
49	73
49	80
49	84
49	599
49	607
49	611
49	613
49	103
49	106
49	107
49	621
49	626
49	117
49	632
49	122
49	133
49	144
49	658
49	795
49	679
49	680
49	682
49	173
49	175
49	691
49	696
49	187
49	629
49	192
49	194
49	713
49	715
49	206
49	729
49	736
49	241
49	764
49	768
49	777
49	780
49	275
49	282
49	283
49	797
49	560
49	806
49	298
49	301
49	819
49	308
49	311
49	820
49	826
49	829
49	320
49	324
49	845
49	847
49	339
49	340
49	854
49	592
49	860
49	314
49	350
49	352
49	356
49	357
49	360
49	873
49	363
49	146
49	878
49	369
49	268
49	376
49	382
49	895
49	394
49	908
49	920
49	411
49	925
49	415
49	930
49	423
49	936
49	426
49	944
49	439
49	962
49	963
49	967
49	458
49	993
49	496
49	170
50	98
50	676
50	680
50	426
50	363
50	301
50	688
50	819
50	564
50	632
50	682
51	129
51	912
51	193
51	394
51	651
51	908
51	785
51	301
51	144
51	344
51	323
51	494
51	792
51	540
51	925
51	670
51	676
51	679
51	680
51	412
51	426
51	683
51	173
51	563
51	564
51	73
51	56
51	313
51	826
51	572
51	829
51	192
51	352
51	963
51	324
51	584
51	713
51	458
51	311
51	361
51	974
51	369
51	592
51	84
51	270
51	599
51	216
51	729
51	975
51	860
51	570
51	607
51	736
51	993
51	611
51	356
51	613
51	715
51	999
51	489
51	621
51	878
51	496
51	936
51	499
51	873
51	632
51	468
51	507
51	892
51	682
51	510
53	499
54	680
54	84
54	133
55	680
55	426
55	572
55	394
55	286
56	512
56	563
56	530
56	819
56	540
56	548
56	553
56	554
56	564
56	566
56	265
56	56
56	572
56	69
56	73
56	586
56	592
56	84
56	599
56	607
56	611
56	613
56	102
56	621
56	626
56	117
56	361
56	632
56	122
56	133
56	135
56	138
56	109
56	144
56	658
56	667
56	679
56	680
56	682
56	683
56	173
56	179
56	696
56	192
56	193
56	194
56	713
56	715
56	729
56	218
56	222
56	736
56	230
56	241
56	765
56	777
56	780
56	781
56	271
56	275
56	792
56	282
56	283
56	811
56	301
56	307
56	308
56	311
56	826
56	315
56	829
56	324
